,dateRep,day,month,year,cases,deaths,countriesAndTerritories,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000,percentage_handwashing_facility_2020
283,2020-02-25,25,2,2020,1,0,Afghanistan,AFG,38041757.0,Asia,0.00262869,38
284,2020-02-24,24,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
285,2020-02-23,23,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
286,2020-02-22,22,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
287,2020-02-21,21,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
288,2020-02-20,20,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
289,2020-02-19,19,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
290,2020-02-18,18,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
291,2020-02-17,17,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
292,2020-02-16,16,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
293,2020-02-15,15,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
294,2020-02-14,14,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
295,2020-02-13,13,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
296,2020-12-02,12,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
297,2020-11-02,11,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
298,2020-10-02,10,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
299,2020-09-02,9,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
300,2020-08-02,8,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
301,2020-07-02,7,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
302,2020-06-02,6,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
303,2020-05-02,5,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
304,2020-04-02,4,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
305,2020-03-02,3,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
306,2020-02-02,2,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
307,2020-01-02,1,2,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
308,2020-01-31,31,1,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
309,2020-01-30,30,1,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
310,2020-01-29,29,1,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
311,2020-01-28,28,1,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
312,2020-01-27,27,1,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
313,2020-01-26,26,1,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
314,2020-01-25,25,1,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
315,2020-01-24,24,1,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
316,2020-01-23,23,1,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
317,2020-01-22,22,1,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
318,2020-01-21,21,1,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
319,2020-01-20,20,1,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
320,2020-01-19,19,1,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
321,2020-01-18,18,1,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
322,2020-01-17,17,1,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
323,2020-01-16,16,1,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
324,2020-01-15,15,1,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
325,2020-01-14,14,1,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
326,2020-01-13,13,1,2020,0,0,Afghanistan,AFG,38041757.0,Asia,0.0,38
621,2020-12-14,14,12,2020,464,12,Algeria,DZA,43053054.0,Africa,22.95075281,85
622,2020-12-13,13,12,2020,517,9,Algeria,DZA,43053054.0,Africa,24.21663281,85
623,2020-12-12,12,12,2020,542,11,Algeria,DZA,43053054.0,Africa,25.44070393,85
624,2020-11-12,11,12,2020,565,10,Algeria,DZA,43053054.0,Africa,26.63922518,85
625,2020-10-12,10,12,2020,598,15,Algeria,DZA,43053054.0,Africa,27.84703729,85
626,2020-09-12,9,12,2020,591,12,Algeria,DZA,43053054.0,Africa,28.83883685,85
627,2020-08-12,8,12,2020,573,11,Algeria,DZA,43053054.0,Africa,30.0977487,85
628,2020-07-12,7,12,2020,750,15,Algeria,DZA,43053054.0,Africa,31.10116184,85
629,2020-06-12,6,12,2020,772,9,Algeria,DZA,43053054.0,Africa,31.88623971,85
630,2020-05-12,5,12,2020,803,12,Algeria,DZA,43053054.0,Africa,32.45995046,85
631,2020-04-12,4,12,2020,843,16,Algeria,DZA,43053054.0,Africa,33.15676514,85
632,2020-03-12,3,12,2020,932,17,Algeria,DZA,43053054.0,Africa,33.57485395,85
633,2020-02-12,2,12,2020,963,16,Algeria,DZA,43053054.0,Africa,33.8210618,85
634,2020-01-12,1,12,2020,968,21,Algeria,DZA,43053054.0,Africa,33.91164771,85
635,2020-11-30,30,11,2020,1009,17,Algeria,DZA,43053054.0,Africa,33.7769302,85
636,2020-11-29,29,11,2020,1044,21,Algeria,DZA,43053054.0,Africa,33.43084558,85
637,2020-11-28,28,11,2020,1058,20,Algeria,DZA,43053054.0,Africa,32.96630246,85
638,2020-11-27,27,11,2020,1085,23,Algeria,DZA,43053054.0,Africa,32.52266378,85
639,2020-11-26,26,11,2020,1025,20,Algeria,DZA,43053054.0,Africa,31.97914833,85
640,2020-11-25,25,11,2020,1133,15,Algeria,DZA,43053054.0,Africa,31.48208719,85
641,2020-11-24,24,11,2020,1005,19,Algeria,DZA,43053054.0,Africa,30.59945527,85
642,2020-11-23,23,11,2020,1088,35,Algeria,DZA,43053054.0,Africa,29.75630951,85
643,2020-11-22,22,11,2020,1019,1,Algeria,DZA,43053054.0,Africa,28.78541439,85
644,2020-11-21,21,11,2020,1103,15,Algeria,DZA,43053054.0,Africa,27.76806496,85
645,2020-11-20,20,11,2020,1023,18,Algeria,DZA,43053054.0,Africa,26.67174319,85
646,2020-11-19,19,11,2020,1038,20,Algeria,DZA,43053054.0,Africa,25.78678855,85
647,2020-11-18,18,11,2020,1002,18,Algeria,DZA,43053054.0,Africa,24.64865791,85
648,2020-11-17,17,11,2020,910,14,Algeria,DZA,43053054.0,Africa,23.2619967,85
649,2020-11-16,16,11,2020,860,15,Algeria,DZA,43053054.0,Africa,21.84978562,85
650,2020-11-15,15,11,2020,844,14,Algeria,DZA,43053054.0,Africa,20.61874635,85
651,2020-11-14,14,11,2020,867,14,Algeria,DZA,43053054.0,Africa,19.33428462,85
652,2020-11-13,13,11,2020,851,18,Algeria,DZA,43053054.0,Africa,18.06143648,85
653,2020-12-11,12,11,2020,811,16,Algeria,DZA,43053054.0,Africa,16.79555648,85
654,2020-11-11,11,11,2020,753,15,Algeria,DZA,43053054.0,Africa,15.65510312,85
655,2020-10-11,10,11,2020,642,14,Algeria,DZA,43053054.0,Africa,14.57271765,85
656,2020-09-11,9,11,2020,670,12,Algeria,DZA,43053054.0,Africa,13.72260374,85
657,2020-08-11,8,11,2020,581,12,Algeria,DZA,43053054.0,Africa,12.7772585,85
658,2020-07-11,7,11,2020,631,13,Algeria,DZA,43053054.0,Africa,12.00843963,85
659,2020-06-11,6,11,2020,642,12,Algeria,DZA,43053054.0,Africa,11.17690745,85
660,2020-05-11,5,11,2020,548,10,Algeria,DZA,43053054.0,Africa,10.30356639,85
661,2020-04-11,4,11,2020,405,9,Algeria,DZA,43053054.0,Africa,9.61604257,85
662,2020-03-11,3,11,2020,302,7,Algeria,DZA,43053054.0,Africa,9.19330833,85
663,2020-02-11,2,11,2020,330,9,Algeria,DZA,43053054.0,Africa,8.98890936,85
664,2020-01-11,1,11,2020,291,8,Algeria,DZA,43053054.0,Africa,8.68463362,85
665,2020-10-31,31,10,2020,319,7,Algeria,DZA,43053054.0,Africa,8.50810723,85
666,2020-10-30,30,10,2020,306,8,Algeria,DZA,43053054.0,Africa,8.25725395,85
667,2020-10-29,29,10,2020,320,10,Algeria,DZA,43053054.0,Africa,7.99478708,85
668,2020-10-28,28,10,2020,287,9,Algeria,DZA,43053054.0,Africa,7.68122048,85
669,2020-10-27,27,10,2020,276,8,Algeria,DZA,43053054.0,Africa,7.41875362,85
670,2020-10-26,26,10,2020,263,7,Algeria,DZA,43053054.0,Africa,7.1330596,85
671,2020-10-25,25,10,2020,250,10,Algeria,DZA,43053054.0,Africa,6.82878385,85
672,2020-10-24,24,10,2020,273,9,Algeria,DZA,43053054.0,Africa,6.56399428,85
673,2020-10-23,23,10,2020,266,8,Algeria,DZA,43053054.0,Africa,6.26900939,85
674,2020-10-22,22,10,2020,252,15,Algeria,DZA,43053054.0,Africa,5.9717018,85
675,2020-10-21,21,10,2020,223,0,Algeria,DZA,43053054.0,Africa,5.66742606,85
676,2020-10-20,20,10,2020,214,9,Algeria,DZA,43053054.0,Africa,5.44909079,85
677,2020-10-19,19,10,2020,199,10,Algeria,DZA,43053054.0,Africa,5.26327354,85
678,2020-10-18,18,10,2020,215,5,Algeria,DZA,43053054.0,Africa,5.12855604,85
679,2020-10-17,17,10,2020,211,5,Algeria,DZA,43053054.0,Africa,4.97293409,85
680,2020-10-16,16,10,2020,193,9,Algeria,DZA,43053054.0,Africa,4.84750745,85
681,2020-10-15,15,10,2020,185,9,Algeria,DZA,43053054.0,Africa,4.77085784,85
682,2020-10-14,14,10,2020,174,9,Algeria,DZA,43053054.0,Africa,4.71743538,85
683,2020-10-13,13,10,2020,153,8,Algeria,DZA,43053054.0,Africa,4.67330378,85
684,2020-12-10,12,10,2020,132,6,Algeria,DZA,43053054.0,Africa,4.65704477,85
685,2020-11-10,11,10,2020,136,6,Algeria,DZA,43053054.0,Africa,4.7058218,85
686,2020-10-10,10,10,2020,146,6,Algeria,DZA,43053054.0,Africa,4.76156697,85
687,2020-09-10,9,10,2020,138,4,Algeria,DZA,43053054.0,Africa,4.82892572,85
688,2020-08-10,8,10,2020,121,6,Algeria,DZA,43053054.0,Africa,4.92415706,85
689,2020-07-10,7,10,2020,129,5,Algeria,DZA,43053054.0,Africa,5.07513358,85
690,2020-06-10,6,10,2020,134,8,Algeria,DZA,43053054.0,Africa,5.21914195,85
691,2020-05-10,5,10,2020,141,4,Algeria,DZA,43053054.0,Africa,5.36547303,85
692,2020-04-10,4,10,2020,148,7,Algeria,DZA,43053054.0,Africa,5.50948139,85
693,2020-03-10,3,10,2020,157,8,Algeria,DZA,43053054.0,Africa,5.65348976,85
694,2020-02-10,2,10,2020,160,7,Algeria,DZA,43053054.0,Africa,5.79749813,85
695,2020-01-10,1,10,2020,162,8,Algeria,DZA,43053054.0,Africa,5.95544279,85
696,2020-09-30,30,9,2020,155,7,Algeria,DZA,43053054.0,Africa,6.11803288,85
697,2020-09-29,29,9,2020,146,5,Algeria,DZA,43053054.0,Africa,6.31081828,85
698,2020-09-28,28,9,2020,153,3,Algeria,DZA,43053054.0,Africa,6.53379897,85
699,2020-09-27,27,9,2020,160,4,Algeria,DZA,43053054.0,Africa,6.75213424,85
700,2020-09-26,26,9,2020,175,4,Algeria,DZA,43053054.0,Africa,6.97279222,85
701,2020-09-25,25,9,2020,179,5,Algeria,DZA,43053054.0,Africa,7.17951391,85
702,2020-09-24,24,9,2020,186,9,Algeria,DZA,43053054.0,Africa,7.39552646,85
703,2020-09-23,23,9,2020,191,10,Algeria,DZA,43053054.0,Africa,7.60921629,85
704,2020-09-22,22,9,2020,197,7,Algeria,DZA,43053054.0,Africa,7.82755156,85
705,2020-09-21,21,9,2020,203,7,Algeria,DZA,43053054.0,Africa,8.04124139,85
706,2020-09-20,20,9,2020,210,6,Algeria,DZA,43053054.0,Africa,8.2502858,85
707,2020-09-19,19,9,2020,219,5,Algeria,DZA,43053054.0,Africa,8.45468477,85
708,2020-09-18,18,9,2020,228,9,Algeria,DZA,43053054.0,Africa,8.6521156,85
709,2020-09-17,17,9,2020,232,13,Algeria,DZA,43053054.0,Africa,8.84490099,85
710,2020-09-16,16,9,2020,238,12,Algeria,DZA,43053054.0,Africa,9.06091354,85
711,2020-09-15,15,9,2020,242,8,Algeria,DZA,43053054.0,Africa,9.29550782,85
712,2020-09-14,14,9,2020,247,7,Algeria,DZA,43053054.0,Africa,9.54171567,85
713,2020-09-13,13,9,2020,255,6,Algeria,DZA,43053054.0,Africa,9.81347339,85
714,2020-12-09,12,9,2020,264,8,Algeria,DZA,43053054.0,Africa,10.10149013,85
715,2020-11-09,11,9,2020,272,10,Algeria,DZA,43053054.0,Africa,10.38718415,85
716,2020-10-09,10,9,2020,278,10,Algeria,DZA,43053054.0,Africa,10.6775236,85
717,2020-09-09,9,9,2020,285,9,Algeria,DZA,43053054.0,Africa,10.93999046,85
718,2020-08-09,8,9,2020,289,6,Algeria,DZA,43053054.0,Africa,11.13742128,85
719,2020-07-09,7,9,2020,293,7,Algeria,DZA,43053054.0,Africa,11.39059728,85
720,2020-06-09,6,9,2020,298,10,Algeria,DZA,43053054.0,Africa,11.62054613,85
721,2020-05-09,5,9,2020,304,8,Algeria,DZA,43053054.0,Africa,11.85978584,85
722,2020-04-09,4,9,2020,311,6,Algeria,DZA,43053054.0,Africa,12.10367097,85
723,2020-03-09,3,9,2020,325,7,Algeria,DZA,43053054.0,Africa,12.33594253,85
724,2020-02-09,2,9,2020,339,8,Algeria,DZA,43053054.0,Africa,12.51711435,85
725,2020-01-09,1,9,2020,348,9,Algeria,DZA,43053054.0,Africa,12.7029316,85
726,2020-08-31,31,8,2020,364,10,Algeria,DZA,43053054.0,Africa,12.92126686,85
727,2020-08-30,30,8,2020,379,8,Algeria,DZA,43053054.0,Africa,13.1210204,85
728,2020-08-29,29,8,2020,387,8,Algeria,DZA,43053054.0,Africa,13.33006481,85
729,2020-08-28,28,8,2020,397,10,Algeria,DZA,43053054.0,Africa,13.53910921,85
730,2020-08-27,27,8,2020,391,9,Algeria,DZA,43053054.0,Africa,13.75047633,85
731,2020-08-26,26,8,2020,370,10,Algeria,DZA,43053054.0,Africa,13.99203875,85
732,2020-08-25,25,8,2020,398,11,Algeria,DZA,43053054.0,Africa,14.27541006,85
733,2020-08-24,24,8,2020,392,11,Algeria,DZA,43053054.0,Africa,14.50768162,85
734,2020-08-23,23,8,2020,401,6,Algeria,DZA,43053054.0,Africa,14.80731193,85
735,2020-08-22,22,8,2020,409,7,Algeria,DZA,43053054.0,Africa,15.12552396,85
736,2020-08-21,21,8,2020,411,9,Algeria,DZA,43053054.0,Africa,15.40424984,85
737,2020-08-20,20,8,2020,403,11,Algeria,DZA,43053054.0,Africa,15.77588433,85
738,2020-08-19,19,8,2020,419,12,Algeria,DZA,43053054.0,Africa,16.11964624,85
739,2020-08-18,18,8,2020,442,9,Algeria,DZA,43053054.0,Africa,16.3821131,85
740,2020-08-17,17,8,2020,450,10,Algeria,DZA,43053054.0,Africa,16.53308962,85
741,2020-08-16,16,8,2020,469,9,Algeria,DZA,43053054.0,Africa,16.68406613,85
742,2020-08-15,15,8,2020,477,10,Algeria,DZA,43053054.0,Africa,16.88614239,85
743,2020-08-14,14,8,2020,488,8,Algeria,DZA,43053054.0,Africa,17.08589593,85
744,2020-08-13,13,8,2020,495,11,Algeria,DZA,43053054.0,Africa,17.35068551,85
745,2020-12-08,12,8,2020,492,10,Algeria,DZA,43053054.0,Africa,17.62708866,85
746,2020-11-08,11,8,2020,498,10,Algeria,DZA,43053054.0,Africa,17.975496,85
747,2020-10-08,10,8,2020,521,9,Algeria,DZA,43053054.0,Africa,18.24957644,85
748,2020-09-08,9,8,2020,538,11,Algeria,DZA,43053054.0,Africa,18.41681196,85
749,2020-08-08,8,8,2020,529,9,Algeria,DZA,43053054.0,Africa,18.57243391,85
750,2020-07-08,7,8,2020,571,12,Algeria,DZA,43053054.0,Africa,18.91155039,85
751,2020-06-08,6,8,2020,551,13,Algeria,DZA,43053054.0,Africa,19.00678173,85
752,2020-05-08,5,8,2020,532,9,Algeria,DZA,43053054.0,Africa,19.1066585,85
753,2020-04-08,4,8,2020,507,8,Algeria,DZA,43053054.0,Africa,19.23440785,85
754,2020-03-08,3,8,2020,515,8,Algeria,DZA,43053054.0,Africa,19.46667941,85
755,2020-02-08,2,8,2020,556,13,Algeria,DZA,43053054.0,Africa,19.51313373,85
756,2020-01-08,1,8,2020,563,10,Algeria,DZA,43053054.0,Africa,19.61765593,85
757,2020-07-31,31,7,2020,602,14,Algeria,DZA,43053054.0,Africa,19.6873374,85
758,2020-07-30,30,7,2020,614,12,Algeria,DZA,43053054.0,Africa,19.64785123,85
759,2020-07-29,29,7,2020,642,11,Algeria,DZA,43053054.0,Africa,19.50848829,85
760,2020-07-28,28,7,2020,616,8,Algeria,DZA,43053054.0,Africa,19.241376,85
761,2020-07-27,27,7,2020,593,9,Algeria,DZA,43053054.0,Africa,18.9580047,85
762,2020-07-26,26,7,2020,605,10,Algeria,DZA,43053054.0,Africa,18.70250598,85
763,2020-07-25,25,7,2020,675,12,Algeria,DZA,43053054.0,Africa,18.38893938,85
764,2020-07-24,24,7,2020,612,13,Algeria,DZA,43053054.0,Africa,17.82916492,85
765,2020-07-23,23,7,2020,594,11,Algeria,DZA,43053054.0,Africa,17.47611215,85
766,2020-07-22,22,7,2020,587,13,Algeria,DZA,43053054.0,Africa,17.1857727,85
767,2020-07-21,21,7,2020,607,9,Algeria,DZA,43053054.0,Africa,16.92562855,85
768,2020-07-20,20,7,2020,535,10,Algeria,DZA,43053054.0,Africa,16.59115751,85
769,2020-07-19,19,7,2020,601,11,Algeria,DZA,43053054.0,Africa,16.37282224,85
770,2020-07-18,18,7,2020,593,5,Algeria,DZA,43053054.0,Africa,15.97563787,85
771,2020-07-17,17,7,2020,585,12,Algeria,DZA,43053054.0,Africa,15.55754906,85
772,2020-07-16,16,7,2020,554,12,Algeria,DZA,43053054.0,Africa,15.09300595,85
773,2020-07-15,15,7,2020,527,10,Algeria,DZA,43053054.0,Africa,14.6540127,85
774,2020-07-14,14,7,2020,494,7,Algeria,DZA,43053054.0,Africa,14.21037402,85
775,2020-07-13,13,7,2020,483,7,Algeria,DZA,43053054.0,Africa,13.75512176,85
776,2020-12-07,12,7,2020,470,8,Algeria,DZA,43053054.0,Africa,13.34167839,85
777,2020-11-07,11,7,2020,434,8,Algeria,DZA,43053054.0,Africa,12.90733057,85
778,2020-10-07,10,7,2020,460,10,Algeria,DZA,43053054.0,Africa,12.45672374,85
779,2020-09-07,9,7,2020,469,10,Algeria,DZA,43053054.0,Africa,11.84584954,85
780,2020-08-07,8,7,2020,475,9,Algeria,DZA,43053054.0,Africa,11.15600301,85
781,2020-07-07,7,7,2020,463,7,Algeria,DZA,43053054.0,Africa,10.41505673,85
782,2020-06-07,6,7,2020,441,6,Algeria,DZA,43053054.0,Africa,9.68572404,85
783,2020-05-07,5,7,2020,430,9,Algeria,DZA,43053054.0,Africa,8.98658664,85
784,2020-04-07,4,7,2020,413,9,Algeria,DZA,43053054.0,Africa,8.28280382,85
785,2020-03-07,3,7,2020,385,8,Algeria,DZA,43053054.0,Africa,7.59992543,85
786,2020-02-07,2,7,2020,365,8,Algeria,DZA,43053054.0,Africa,6.97743765,85
787,2020-01-07,1,7,2020,336,7,Algeria,DZA,43053054.0,Africa,6.41069505,85
788,2020-06-30,30,6,2020,298,8,Algeria,DZA,43053054.0,Africa,5.89969761,85
789,2020-06-29,29,6,2020,305,5,Algeria,DZA,43053054.0,Africa,5.46767251,85
790,2020-06-28,28,6,2020,283,7,Algeria,DZA,43053054.0,Africa,5.01242026,85
791,2020-06-27,27,6,2020,240,7,Algeria,DZA,43053054.0,Africa,4.61523589,85
792,2020-06-26,26,6,2020,197,9,Algeria,DZA,43053054.0,Africa,4.31096015,85
793,2020-06-25,25,6,2020,172,8,Algeria,DZA,43053054.0,Africa,4.09727031,85
794,2020-06-24,24,6,2020,156,9,Algeria,DZA,43053054.0,Africa,3.93468022,85
795,2020-06-23,23,6,2020,149,7,Algeria,DZA,43053054.0,Africa,3.84409431,85
796,2020-06-22,22,6,2020,140,8,Algeria,DZA,43053054.0,Africa,3.75583112,85
797,2020-06-21,21,6,2020,127,12,Algeria,DZA,43053054.0,Africa,3.67221336,85
798,2020-06-20,20,6,2020,119,14,Algeria,DZA,43053054.0,Africa,3.64434077,85
799,2020-06-19,19,6,2020,117,12,Algeria,DZA,43053054.0,Africa,3.60950004,85
800,2020-06-18,18,6,2020,121,11,Algeria,DZA,43053054.0,Africa,3.81389901,85
801,2020-06-17,17,6,2020,116,11,Algeria,DZA,43053054.0,Africa,3.53285042,85
802,2020-06-16,16,6,2020,112,10,Algeria,DZA,43053054.0,Africa,3.52588228,85
803,2020-06-15,15,6,2020,109,7,Algeria,DZA,43053054.0,Africa,3.54214128,85
804,2020-06-14,14,6,2020,112,9,Algeria,DZA,43053054.0,Africa,3.58395017,85
805,2020-06-13,13,6,2020,109,10,Algeria,DZA,43053054.0,Africa,3.63272719,85
806,2020-12-06,12,6,2020,105,9,Algeria,DZA,43053054.0,Africa,3.69776323,85
807,2020-11-06,11,6,2020,102,8,Algeria,DZA,43053054.0,Africa,3.77905828,85
808,2020-10-06,10,6,2020,117,9,Algeria,DZA,43053054.0,Africa,3.91377578,85
809,2020-09-06,9,6,2020,111,8,Algeria,DZA,43053054.0,Africa,4.09262488,85
810,2020-08-06,8,6,2020,104,9,Algeria,DZA,43053054.0,Africa,4.29237842,85
811,2020-07-06,7,6,2020,115,8,Algeria,DZA,43053054.0,Africa,4.49910011,85
812,2020-06-06,6,6,2020,104,9,Algeria,DZA,43053054.0,Africa,4.68491736,85
813,2020-05-06,5,6,2020,205,14,Algeria,DZA,43053054.0,Africa,4.8846709,85
814,2020-04-06,4,6,2020,0,0,Algeria,DZA,43053054.0,Africa,4.8405393,85
815,2020-03-06,3,6,2020,113,6,Algeria,DZA,43053054.0,Africa,5.22378738,85
816,2020-02-06,2,6,2020,119,8,Algeria,DZA,43053054.0,Africa,5.37011846,85
817,2020-01-06,1,6,2020,127,7,Algeria,DZA,43053054.0,Africa,5.51644954,85
818,2020-05-31,31,5,2020,133,8,Algeria,DZA,43053054.0,Africa,5.68136235,85
819,2020-05-30,30,5,2020,137,8,Algeria,DZA,43053054.0,Africa,5.81840257,85
820,2020-05-29,29,5,2020,140,7,Algeria,DZA,43053054.0,Africa,5.93453835,85
821,2020-05-28,28,5,2020,160,6,Algeria,DZA,43053054.0,Africa,6.04835141,85
822,2020-05-27,27,5,2020,194,8,Algeria,DZA,43053054.0,Africa,6.10874202,85
823,2020-05-26,26,5,2020,197,9,Algeria,DZA,43053054.0,Africa,6.06693314,85
824,2020-05-25,25,5,2020,193,8,Algeria,DZA,43053054.0,Africa,5.99957439,85
825,2020-05-24,24,5,2020,195,10,Algeria,DZA,43053054.0,Africa,5.93453835,85
826,2020-05-23,23,5,2020,190,7,Algeria,DZA,43053054.0,Africa,5.92060206,85
827,2020-05-22,22,5,2020,186,7,Algeria,DZA,43053054.0,Africa,5.91363391,85
828,2020-05-21,21,5,2020,165,7,Algeria,DZA,43053054.0,Africa,5.91131119,85
829,2020-05-20,20,5,2020,176,6,Algeria,DZA,43053054.0,Africa,5.8973749,85
830,2020-05-19,19,5,2020,182,7,Algeria,DZA,43053054.0,Africa,5.92989292,85
831,2020-05-18,18,5,2020,198,6,Algeria,DZA,43053054.0,Africa,5.91131119,85
832,2020-05-17,17,5,2020,192,6,Algeria,DZA,43053054.0,Africa,5.8671796,85
833,2020-05-16,16,5,2020,187,7,Algeria,DZA,43053054.0,Africa,5.7487211,85
834,2020-05-15,15,5,2020,189,7,Algeria,DZA,43053054.0,Africa,5.65813519,85
835,2020-05-14,14,5,2020,186,7,Algeria,DZA,43053054.0,Africa,5.58613101,85
836,2020-05-13,13,5,2020,176,8,Algeria,DZA,43053054.0,Africa,5.61632631,85
837,2020-12-05,12,5,2020,168,5,Algeria,DZA,43053054.0,Africa,5.51412683,85
838,2020-11-05,11,5,2020,165,8,Algeria,DZA,43053054.0,Africa,5.43747721,85
839,2020-10-05,10,5,2020,189,6,Algeria,DZA,43053054.0,Africa,5.3468913,85
840,2020-09-05,9,5,2020,187,5,Algeria,DZA,43053054.0,Africa,5.20752837,85
841,2020-08-05,8,5,2020,185,7,Algeria,DZA,43053054.0,Africa,5.05190642,85
842,2020-07-05,7,5,2020,159,6,Algeria,DZA,43053054.0,Africa,4.84750745,85
843,2020-06-05,6,5,2020,190,5,Algeria,DZA,43053054.0,Africa,4.70814451,85
844,2020-05-05,5,5,2020,174,2,Algeria,DZA,43053054.0,Africa,4.4828411,85
845,2020-04-05,4,5,2020,179,4,Algeria,DZA,43053054.0,Africa,4.28541028,85
846,2020-03-05,3,5,2020,141,6,Algeria,DZA,43053054.0,Africa,4.08797945,85
847,2020-02-05,2,5,2020,148,3,Algeria,DZA,43053054.0,Africa,4.03223428,85
848,2020-01-05,1,5,2020,158,6,Algeria,DZA,43053054.0,Africa,4.03687971,85
849,2020-04-30,30,4,2020,199,7,Algeria,DZA,43053054.0,Africa,3.92074393,85
850,2020-04-29,29,4,2020,132,5,Algeria,DZA,43053054.0,Africa,3.66756793,85
851,2020-04-28,28,4,2020,135,7,Algeria,DZA,43053054.0,Africa,3.56304572,85
852,2020-04-27,27,4,2020,126,6,Algeria,DZA,43053054.0,Africa,3.4097465,85
853,2020-04-26,26,4,2020,129,4,Algeria,DZA,43053054.0,Africa,3.32380602,85
854,2020-04-25,25,4,2020,120,8,Algeria,DZA,43053054.0,Africa,3.1728295,85
855,2020-04-24,24,4,2020,97,5,Algeria,DZA,43053054.0,Africa,3.11476161,85
856,2020-04-23,23,4,2020,99,10,Algeria,DZA,43053054.0,Africa,3.10779347,85
857,2020-04-22,22,4,2020,93,8,Algeria,DZA,43053054.0,Africa,3.11940705,85
858,2020-04-21,21,4,2020,89,9,Algeria,DZA,43053054.0,Africa,3.0079167,85
859,2020-04-20,20,4,2020,94,8,Algeria,DZA,43053054.0,Africa,3.04043472,85
860,2020-04-19,19,4,2020,117,3,Algeria,DZA,43053054.0,Africa,2.98236683,85
861,2020-04-18,18,4,2020,150,16,Algeria,DZA,43053054.0,Africa,2.89642635,85
862,2020-04-17,17,4,2020,108,12,Algeria,DZA,43053054.0,Africa,2.97772139,85
863,2020-04-16,16,4,2020,90,11,Algeria,DZA,43053054.0,Africa,3.04972558,85
864,2020-04-15,15,4,2020,87,12,Algeria,DZA,43053054.0,Africa,3.14495692,85
865,2020-04-14,14,4,2020,69,20,Algeria,DZA,43053054.0,Africa,3.24947912,85
866,2020-04-13,13,4,2020,89,18,Algeria,DZA,43053054.0,Africa,3.25876998,85
867,2020-12-04,12,4,2020,64,19,Algeria,DZA,43053054.0,Africa,3.18444308,85
868,2020-11-04,11,4,2020,95,21,Algeria,DZA,43053054.0,Africa,3.14031149,85
869,2020-10-04,10,4,2020,94,30,Algeria,DZA,43053054.0,Africa,3.01720756,85
870,2020-09-04,9,4,2020,104,12,Algeria,DZA,43053054.0,Africa,2.94984881,85
871,2020-08-04,8,4,2020,45,20,Algeria,DZA,43053054.0,Africa,2.79654958,85
